id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q691615,Governor of the Virgin Islands,,,,,1887,,,,Governor of the Virgin Islands
Q5261034,Deputy Governor of the British Virgin Islands,,,,,,,,,Deputy Governor of the British Virgin Islands
Q119804,Premier of the Virgin Islands,Q25305,Q25305,,,1967-04-14,,,,Premier of the Virgin Islands
Q109887659,"Minister for Education, Culture, Youth Affairs, Fisheries and Agriculture",Q25305,Q25305,,,,,,,
Q109887668,Minister of Finance,Q25305,Q25305,,,,,,,
Q109887663,Minister for Health and Social Development,Q25305,Q25305,,,,,,,
Q109887648,"Minister for Natural Resources, Labour and Immigration",Q25305,Q25305,,,,,,,
Q109887653,"Minister for Transportation, Works and Utilities",Q25305,Q25305,,,,,,,
Q16822025,Attorney General of the British Virgin Islands,Q25305,Q25305,,,1967,,,,Attorney General of the British Virgin Islands
Q11812609,Speaker of the House of Assembly of the British Virgin Islands,,,,,,,,,List of speakers of the House of Assembly of the British Virgin Islands
