item,itemLabel,position,positionLabel,start,psid
Q109887651,Kye M. Rymer,Q112474748,Minister for Communications and Works,2022-05-05,Q109887651-C1F5058F-F0A4-44A2-A3C3-1A7A1BC36DE8
Q111795596,Natalio Wheatley,Q109887668,Minister of Finance,2019-03-01,Q111795596-888F588E-05A4-43A0-9F94-2E65693A7F49
Q111795596,Natalio Wheatley,Q119804,Premier of the Virgin Islands,2022-05-05,Q111795596-246a3e2f-4b35-b848-c78a-26a2fe386792
Q112474251,Marlon A. Penn,Q109887663,Minister for Health and Social Development,2022-05-05,Q112474251-A0440F41-42BE-4DBE-8301-7D76A27D7DCE
Q112474631,Melvin M. Turnbull,Q109887648,"Minister for Natural Resources, Labour and Immigration",2022-05-05,Q112474631-20A456B0-5BDE-4861-B513-D3EFB188D3C0
Q15429094,John Rankin,Q691615,Governor of the Virgin Islands,2021-01-29,Q15429094-F2AEC34F-30EC-4217-97B9-4EDCFC19EAF1
Q6126888,Sharie De Castro,Q112474786,"Minister for Education, Culture, Youth Affairs and Sports",2022-05-05,Q6126888-6AE6A858-A5C1-4892-A1CB-4BCBAD34BA55
